project,detector,file,function,info,found_in_audit
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[112..116].out:num2bits_1[140..144].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[128..132].out:num2bits_1[160..164].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[144..148].out:num2bits_1[180..184].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[160..164].out:num2bits_1[200..204].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[176..180].out:num2bits_1[220..224].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[192..196].out:num2bits_1[240..244].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[208..212].out:num2bits_1[260..264].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[224..228].out:num2bits_1[280..284].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[32..36].out:num2bits_1[40..44].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[48..52].out:num2bits_1[60..64].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[64..68].out:num2bits_1[80..84].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[80..84].out:num2bits_1[100..104].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_256_key_expansion.circom,AES256KeyExpansion,bits2num_1[96..100].out:num2bits_1[120..124].in,Yes
zksolid-paper/benchmarks/aes-circom/gcm_siv_enc_2_keys_test,wit-constr-diff,aes_emulation.circom,EmulatedAesencSubstituteBytes,in[0..16]:out[0..16],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src1[0..64],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src1[64..128],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src2[0..64],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src2[64..128],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_1[0..3].destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_1[3].destination[1..128],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_2.destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/gfmul_int_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_3.destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src1[0..64],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src1[64..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src2[0..64],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-inputs,vclmul_emulator.circom,VCLMULEmulator,src2[64..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_1[0..3].destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_1[3].destination[1..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_2.destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-subcmp-outputs,gfmul_int.circom,GFMULInt,vclmul_emulator_3.destination[0..128],Yes
zksolid-paper/benchmarks/aes-circom/polyval_test,uc-subcmp-outputs,polyval.circom,POLYVAL,gfmul_int_1[0..4].res[0..128],Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,non-det-wit,multiplexer.circom,Decoder,inp,Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[4],Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[5],Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,uc-inputs,secp256k1.circom,AddUnequalCubicConstraint,y3[0..4],Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/circom-ecdsa/ECDSAVerifyNoPubkeyCheck@circom-ecdsa@n=64@k=4,uc-subcmp-outputs,bigint.circom,BigMod,add.out[10],Yes
zksolid-paper/benchmarks/circom-ecdsa/biglessthan@circom-ecdsa@n=2@k=3,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/circom-ecdsa/bigmod@circom-ecdsa@n=2@k=2,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/circom-ecdsa/bigmod@circom-ecdsa@n=2@k=2,uc-subcmp-outputs,bigint.circom,BigMod,add.out[6],Yes
zksolid-paper/benchmarks/circom-ecdsa/bigmod@circom-ecdsa@n=3@k=2,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/circom-ecdsa/bigmod@circom-ecdsa@n=3@k=2,uc-subcmp-outputs,bigint.circom,BigMod,add.out[6],Yes
zksolid-paper/benchmarks/circom-ecdsa/bigsubmodp@circom-ecdsa@n=3@k=2,uc-subcmp-outputs,bigint.circom,BigSubModP,add.out[2],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1AddUnequal@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[4],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1AddUnequal@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[5],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1AddUnequal@circom-ecdsa@n=64@k=4,uc-inputs,secp256k1.circom,AddUnequalCubicConstraint,y3[0..4],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1Double@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[5],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1Poc@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[5],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1ScalarMult@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[4],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1ScalarMult@circom-ecdsa@n=64@k=4,uc-inputs,bigint.circom,CheckCarryToZero,carry[5],Yes
zksolid-paper/benchmarks/circom-ecdsa/secp256k1ScalarMult@circom-ecdsa@n=64@k=4,uc-inputs,secp256k1.circom,AddUnequalCubicConstraint,y3[0..4],Yes
zksolid-paper/benchmarks/circom-matrix/trace_test,uc-inputs,trace.circom,trace,a[1..4],Yes
zksolid-paper/benchmarks/circom-matrix/trace_test,uc-inputs,trace.circom,trace,a[5..8],Yes
zksolid-paper/benchmarks/circom-ml/Conv1D_test,uc-inputs,Conv1D.circom,Conv1D,in[57..60],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,ArgMax.circom,ArgMax,aswitchers[1..11].outR,Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,ArgMax.circom,ArgMax,switchers[1..11].outR,Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[1052..1100],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[1152..1200],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[1252..2500],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[152..200],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[252..300],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[352..400],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[452..500],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[52..100],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[552..600],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[652..700],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[752..800],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[852..900],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_1.out[952..1000],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_2.out[120..160],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_2.out[200..240],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_2.out[280..320],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_2.out[360..800],Yes
zksolid-paper/benchmarks/circom-ml/mnist_convnet_test,uc-subcmp-outputs,mnist_convnet_test.circom,mnist_convnet,sum2d_2.out[40..80],Yes
zksolid-paper/benchmarks/circom-ml/mnist_poly_test,uc-subcmp-outputs,ArgMax.circom,ArgMax,aswitchers[1..3].outR,Yes
zksolid-paper/benchmarks/circom-ml/mnist_poly_test,uc-subcmp-outputs,ArgMax.circom,ArgMax,switchers[1..3].outR,Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-inputs,bigint.circom,CheckCarryToZero,carry[10],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-inputs,bigint.circom,CheckCarryToZero,carry[13],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-inputs,bigint.circom,CheckCarryToZero,carry[9],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-inputs,final_exp.circom,Fp12CyclotomicCompress,in[0..14],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-inputs,final_exp.circom,Fp12CyclotomicCompress,in[42..56],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,bigint.circom,BigLessThan,eq_ands[0].out,Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,bls12_381_hash_to_G2.circom,EndomorphismPsi2,qy[0..2].underflow,Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,bls12_381_hash_to_G2.circom,SubgroupCheckG1,phiPy_neg.underflow,Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,bls_signature.circom,CoreVerifyPubkeyG1,lt[0..10].out,Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,curve_fp2.circom,EllipticCurveFunction,carry.X[0..10],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,extra_curve.circom,Fp12Multiply,carry_mod.X[0..48],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,final_exp.circom,Fp12CyclotomicDecompress,carry_mod00.X[0..8],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,final_exp.circom,Fp12CyclotomicDecompress,carry_mod01.X[0..8],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,final_exp.circom,Fp12CyclotomicSquare,sqMod[0..4].X[0..8],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,fp2.circom,Fp2Multiply,carry_mod.X[0..8],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,fp2.circom,Fp2MultiplyThree,carry_mod.X[0..10],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,fp2.circom,SignedFp2CompressCarry,carry.X[0..10],Yes
zksolid-paper/benchmarks/circom-pairing/CoreVerifyPubkeyG1@circom-pairing@n=55@k=7,uc-subcmp-outputs,fp2.circom,SignedFp2CompressCarry,carry.X[0..8],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[1].dbl[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BabyPbk@babyjub,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BitElementMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BitElementMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/BitElementMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Bits2Point@pointbits,uc-inputs,pointbits.circom,Bits2Point,in[0..256],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Bits2Point@pointbits,uc-inputs,pointbits.circom,Bits2Point,out[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Bits2Point@pointbits,uc-outputs,pointbits.circom,Bits2Point,out[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Edwards2Montgomery@montgomery,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,uc-subcmp-outputs,escalarmulany.circom,EscalarMulAny,segments[0].dbl[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,uc-subcmp-outputs,escalarmulfix.circom,EscalarMulFix,segments[0].dbl[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/EscalarMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Montgomery2Edwards@montgomery,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/MontgomeryAdd@montgomery,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/MontgomeryAdd@montgomery,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/MontgomeryDouble@montgomery,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Multiplexer@multiplexer,non-det-wit,multiplexer.circom,Decoder,inp,Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,uc-subcmp-outputs,escalarmulfix.circom,Segment,windows[0].out8[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Pedersen@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Point2Bits@pointbits,uc-inputs,pointbits.circom,Point2Bits,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Point2Bits@pointbits,uc-inputs,pointbits.circom,Point2Bits,out[0..256],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Point2Bits@pointbits,uc-outputs,pointbits.circom,Point2Bits,out[0..256],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,uc-subcmp-outputs,escalarmulfix.circom,Segment,windows[1].out8[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Segment@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulAny@escalarmulany,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,Edwards2Montgomery,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,Montgomery2Edwards,in[0..2],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/SegmentMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Window4@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Window4@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/Window4@pedersen,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/WindowMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in1[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/WindowMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryAdd,in2[0],Yes
zksolid-paper/benchmarks/circomlib-cff5ab6/WindowMulFix@escalarmulfix,zk-divide-by-zero,montgomery.circom,MontgomeryDouble,in[1],Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/biomebase,zk-divide-by-zero,perlin.circom,Modulo,divisor,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/biomebase,zk-divide-by-zero,perlin.circom,PerlinValue,scale,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/init,zk-divide-by-zero,perlin.circom,Modulo,divisor,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/init,zk-divide-by-zero,perlin.circom,PerlinValue,scale,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/move,zk-divide-by-zero,perlin.circom,Modulo,divisor,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/move,zk-divide-by-zero,perlin.circom,PerlinValue,scale,Yes
zksolid-paper/benchmarks/darkforest-eth-9033eaf/perlin,zk-divide-by-zero,perlin.circom,Modulo,divisor,Yes
